7538789510,2016-03-23,20,68
8246513515,2016-03-31,20,1
8038165214,2016-03-07,38,9
8038090706,2016-03-09,84,5
7491337650,2016-03-04,37,84
7035070874,2016-03-25,14,18
8227015608,2016-03-18,51,103
4616809392,2016-03-02,36,-1
7729072129,2016-03-09,71,79
4617539037,2016-03-17,36,-1
7985062427,2016-03-31,21,19
8290500580,2016-03-25,82,42
7499512680,2016-03-02,71,109
7724069797,2016-03-23,40,20
8182015509,2016-03-15,37,62
7499730736,2016-03-08,14,49
7040199087,2016-03-20,71,84
8062506836,2016-03-21,20,30
4617867259,2016-03-24,36,-1
8044929101,2016-03-13,70,102
7056221129,2016-03-05,37,10
4616937930,2016-03-04,36,-1
7008297208,2016-03-23,19,110
8211504297,2016-03-21,37,114
8029241355,2016-03-10,69,18
7041866361,2016-03-14,21,49
1402846046,2016-03-30,40,102
1404369946,2016-03-15,20,111
4618031566,2016-03-30,36,-1
7496326616,2016-03-01,21,78
1407839720,2016-03-29,9,30
7638392450,2016-03-29,38,112
1407878335,2016-03-03,20,30
7031376439,2016-03-25,19,45
8225003251,2016-03-17,70,112
7047029540,2016-03-24,38,5
7123364491,2016-03-14,71,113
8042083658,2016-03-16,46,33
7601522532,2016-03-07,71,52
7203968170,2016-03-25,50,66
7954274883,2016-03-14,14,90
4617075434,2016-03-08,36,-1
7779091405,2016-03-14,70,52
1404194253,2016-03-31,17,23
8047296309,2016-03-15,14,17
1408110106,2016-03-14,46,52
8036097758,2016-03-11,24,84
4617708558,2016-03-22,36,-1
1405555397,2016-03-21,46,19
1403763124,2016-03-14,71,72
7499348726,2016-03-15,70,43
8167511765,2016-03-02,37,61
4617176226,2016-03-09,36,-1
4617539554,2016-03-17,36,-1
7496178640,2016-03-08,14,25
8218519038,2016-03-09,37,109
7495568094,2016-03-25,19,17
4617117507,2016-03-09,36,-1
7027943724,2016-03-29,37,106
1409241609,2016-03-21,20,67
7030274167,2016-03-17,46,62
7487591920,2016-03-14,14,75
1409425587,2016-03-22,48,84
8137017409,2016-03-14,20,52
8208003657,2016-03-20,46,109
8161006933,2016-03-22,40,84
7081880083,2016-03-13,20,52
7063887490,2016-03-21,38,18
8020794141,2016-03-24,71,79
7078210955,2016-03-01,16,1
7030663550,2016-03-10,21,73
1405401588,2016-03-28,21,83
7356390711,2016-03-16,37,19
4617103181,2016-03-09,36,-1
7034628476,2016-03-26,21,32
4617206991,2016-03-10,36,-1
7499172685,2016-03-12,31,17
8135009203,2016-03-25,38,50
7499795378,2016-03-29,48,5
5090681089,2016-03-03,7,-1
7495078108,2016-03-01,71,40
7075833420,2016-03-17,21,19
8022974523,2016-03-16,37,66
7123362354,2016-03-04,61,102
7493735657,2016-03-30,69,18
8265526945,2016-03-16,21,75
1405727135,2016-03-06,46,77
7037571921,2016-03-16,31,18
7185595502,2016-03-11,38,114
7617248544,2016-03-10,14,84
7024617196,2016-03-24,46,46
7498287950,2016-03-05,20,61
8075019441,2016-03-11,38,30
4617234524,2016-03-10,36,-1
7771380852,2016-03-07,78,47
7162334374,2016-03-14,14,120
8218522207,2016-03-29,14,114
7658683942,2016-03-30,16,1
1407432254,2016-03-02,46,79
8143014150,2016-03-25,20,43
8024149989,2016-03-10,19,109
4617012175,2016-03-07,36,-1
5090872235,2016-03-19,7,-1
4617079634,2016-03-08,36,-1
8160016669,2016-03-16,70,79
7008295133,2016-03-14,14,109
7393449640,2016-03-16,19,50
7047883186,2016-03-25,46,9
7495448600,2016-03-24,38,20
8112003981,2016-03-11,47,17
4617851537,2016-03-24,36,-1
8121009303,2016-03-31,42,17
8027194386,2016-03-17,19,103
4617991529,2016-03-29,36,-1
4005596708,2016-03-08,5,-1
8040322157,2016-03-03,37,24
8048291253,2016-03-22,21,115
7896134238,2016-03-30,31,14
7771381900,2016-03-16,14,40
4617380966,2016-03-15,36,-1
1399875036,2016-03-21,98,44
7491338306,2016-03-06,71,90
7494527448,2016-03-09,14,73
8049917381,2016-03-04,16,20
8020884970,2016-03-18,19,90
4616943114,2016-03-04,36,-1
7059903537,2016-03-26,38,18
1409044350,2016-03-28,21,47
7138226512,2016-03-01,51,1
8136016331,2016-03-22,70,52
7077000667,2016-03-10,37,109
8038090159,2016-03-07,14,5
7921884970,2016-03-04,46,26
8023049770,2016-03-21,38,62
8070036059,2016-03-14,16,30
8263530313,2016-03-31,21,70
4617982553,2016-03-28,36,-1
8222005418,2016-03-08,19,110
7384307429,2016-03-29,24,50
4617348207,2016-03-15,36,-1
7716740957,2016-03-01,20,19
4617246540,2016-03-11,36,-1
8045190103,2016-03-28,21,103
7491340027,2016-03-14,21,90
8047339874,2016-03-15,46,33
7658681477,2016-03-20,14,7
7986762299,2016-03-26,38,24
4616839451,2016-03-03,36,-1
8150515410,2016-03-29,14,90
5090872510,2016-03-19,7,-1
4617740910,2016-03-23,36,-1
8270009570,2016-03-15,21,70
8037247077,2016-03-08,20,66
7035965762,2016-03-22,38,110
7407921040,2016-03-21,70,46
7177999127,2016-03-10,71,122
8037177518,2016-03-15,38,70
7623769443,2016-03-23,46,19
7084234147,2016-03-04,20,67
8186519166,2016-03-16,46,61
7779584010,2016-03-01,19,14
4617236028,2016-03-10,36,-1
8101000525,2016-03-07,35,18
7031374297,2016-03-17,91,45
7487591967,2016-03-15,38,94
8025299326,2016-03-16,38,114
7057099230,2016-03-23,84,18
1409317481,2016-03-31,47,17
4618037829,2016-03-30,36,-1
8258010268,2016-03-16,71,103
7497885558,2016-03-09,20,104
7637478907,2016-03-24,17,33
4616832742,2016-03-03,36,-1
8073512051,2016-03-29,37,20
8025172223,2016-03-25,37,115
7980986210,2016-03-07,16,10
8260011323,2016-03-17,38,103
8177526510,2016-03-01,21,62
4616941026,2016-03-04,36,-1
7469873673,2016-03-03,71,103
7494140827,2016-03-03,21,43
8273009488,2016-03-26,38,90
8047599069,2016-03-30,53,24
7969543947,2016-03-25,74,49
7322640767,2016-03-24,46,24
7098681350,2016-03-16,38,112
7931494910,2016-03-09,40,7
7287160717,2016-03-16,20,19
7498290522,2016-03-09,21,68
8034044003,2016-03-18,71,5
1409124861,2016-03-08,20,68
7279575742,2016-03-14,14,1
1380581783,2016-03-10,40,75
7493928216,2016-03-30,14,1
8045685967,2016-03-01,78,104
7614065840,2016-03-30,14,79
7041066368,2016-03-18,70,63
7933892309,2016-03-09,38,6
7896128780,2016-03-09,31,18
7996396851,2016-03-29,21,19
7491156824,2016-03-14,82,13
8042083737,2016-03-16,14,33
7577085730,2016-03-18,40,26
7493843454,2016-03-24,14,14
8214002503,2016-03-01,21,109
8041623840,2016-03-23,16,19
8278000335,2016-03-09,38,90
8093001864,2016-03-08,51,9
7989143227,2016-03-09,38,19
8165013336,2016-03-12,38,68
8263518854,2016-03-03,82,66
7059095391,2016-03-02,14,14
7877908519,2016-03-02,42,10
7495491395,2016-03-29,42,13
7081879690,2016-03-12,70,52
8095006907,2016-03-21,38,17
7068653339,2016-03-05,38,78
8049734249,2016-03-15,69,18
7075832384,2016-03-14,37,20
7280795638,2016-03-18,14,90
8159518031,2016-03-12,38,90
8028438842,2016-03-24,31,13
7982683990,2016-03-02,16,1
5090688801,2016-03-03,7,-1
8165503674,2016-03-17,38,66
7078991965,2016-03-14,38,1
7812374361,2016-03-16,37,103
8068536425,2016-03-27,20,34
4616897608,2016-03-04,36,-1
7556398754,2016-03-01,20,75
4617555500,2016-03-17,36,-1
7156780220,2016-03-10,17,1
4617115900,2016-03-09,36,-1
8197519985,2016-03-22,21,114
4005592867,2016-03-07,5,-1
8139501130,2016-03-16,16,45
1402214455,2016-03-27,67,69
7329185206,2016-03-28,37,115
7411930374,2016-03-08,19,40
7499489103,2016-03-21,20,19
7988790468,2016-03-10,51,24
4617661633,2016-03-21,36,-1
7591257286,2016-03-09,14,18
8257016640,2016-03-19,37,112
8167012013,2016-03-07,37,66
7078211133,2016-03-02,51,1
8048993960,2016-03-09,69,13
8043094007,2016-03-10,40,108
4617784512,2016-03-23,36,-1
7329185644,2016-03-29,19,114
8076512104,2016-03-28,20,19
8025895579,2016-03-07,21,114
7864387706,2016-03-21,42,14
7494619380,2016-03-26,38,71
1400055659,2016-03-09,40,47
8151005877,2016-03-22,20,90
7494669061,2016-03-18,20,45
8049783637,2016-03-24,14,19
7812128908,2016-03-16,38,34
8041092550,2016-03-18,14,13
7661917300,2016-03-12,69,17
5090922640,2016-03-23,7,-1
7807833350,2016-03-11,14,9
7071345715,2016-03-30,21,108
8037175054,2016-03-03,21,71
8037568131,2016-03-07,71,62
1407415049,2016-03-02,48,88
7495181412,2016-03-10,21,42
8040840340,2016-03-21,38,33
7490457592,2016-03-21,14,102
7155585026,2016-03-18,47,14
8260515544,2016-03-01,38,106
8068533862,2016-03-18,20,30
7103489841,2016-03-29,21,109
7034569411,2016-03-16,19,110
7892681000,2016-03-29,47,19
7499174530,2016-03-22,14,14
8039517618,2016-03-17,8,18
8044987551,2016-03-15,21,102
8035548207,2016-03-15,38,75
4618042280,2016-03-30,36,-1
4617497456,2016-03-17,36,-1
7473505622,2016-03-16,38,104
4005627407,2016-03-16,5,-1
7758375479,2016-03-13,71,112
8180004971,2016-03-22,38,68
7024612940,2016-03-15,66,41
8044395799,2016-03-23,38,108
7497971633,2016-03-26,37,19
8047294441,2016-03-09,84,14
7718263344,2016-03-16,21,62
8070513445,2016-03-10,37,19
8062006955,2016-03-31,14,9
7704221450,2016-03-23,38,61
8039738192,2016-03-14,42,18
7497078756,2016-03-24,14,90
7803161364,2016-03-18,38,6
1403755280,2016-03-01,20,14
7853393258,2016-03-03,46,6
4616752813,2016-03-01,36,-1
7799054591,2016-03-01,38,70
7034540871,2016-03-28,21,83
1399185159,2016-03-15,21,1
7693497432,2016-03-03,38,70
4617714169,2016-03-22,36,-1
4617516943,2016-03-17,36,-1
8163020179,2016-03-22,21,77
5090812020,2016-03-13,7,-1
8039934618,2016-03-18,42,17
4617333022,2016-03-11,36,-1
7333036613,2016-03-12,20,70
8030447358,2016-03-30,71,20
5090883130,2016-03-19,7,-1
7592859920,2016-03-04,48,5
8020792030,2016-03-16,19,75
7162336980,2016-03-23,20,120
8065002730,2016-03-09,31,17
5090677761,2016-03-02,7,-1
5090901776,2016-03-21,7,-1
7020657813,2016-03-29,19,84
7763194390,2016-03-19,38,105
8272503694,2016-03-25,40,120
7076211762,2016-03-07,21,33
4005673156,2016-03-29,5,-1
7402687612,2016-03-04,38,104
8238010548,2016-03-30,38,104
8035436880,2016-03-09,70,90
8167014964,2016-03-23,37,62
7840951430,2016-03-02,14,10
4005642032,2016-03-21,5,-1
1407201128,2016-03-30,21,70
7962389308,2016-03-23,21,13
7366085110,2016-03-31,31,13
8035546041,2016-03-10,21,77
7497478023,2016-03-16,16,28
7803346492,2016-03-01,21,67
7012335269,2016-03-30,53,19
8103511602,2016-03-20,14,18
1409851515,2016-03-20,14,18
8040180624,2016-03-22,31,14
1405923570,2016-03-01,46,105
7498975427,2016-03-10,38,14
1408168807,2016-03-24,46,46
7027939083,2016-03-11,38,105
7021734980,2016-03-07,74,113
8046799956,2016-03-15,14,30
7047881669,2016-03-17,10,6
4617480717,2016-03-15,36,-1
1405372813,2016-03-15,21,77
7002599306,2016-03-22,40,109
8020788451,2016-03-07,70,83
7506708334,2016-03-04,46,84
7137991257,2016-03-01,14,108
8265013255,2016-03-13,72,42
4618303918,2016-03-30,36,-1
8037571282,2016-03-23,37,78
1406799269,2016-03-12,46,70
4617780350,2016-03-23,36,-1
5090711318,2016-03-05,7,-1
8065512331,2016-03-20,46,19
8087512443,2016-03-11,20,7
7150298916,2016-03-25,38,48
7466781391,2016-03-02,14,107
8082001720,2016-03-09,46,25
1405186586,2016-03-02,21,114
4618009032,2016-03-30,36,-1
8022695257,2016-03-08,21,62
7036577540,2016-03-08,20,113
7733989036,2016-03-28,37,83
8024494905,2016-03-16,21,115
4617788177,2016-03-23,36,-1
1407475095,2016-03-11,78,7
8032696945,2016-03-31,37,5
8222008559,2016-03-24,19,114
4617007623,2016-03-07,36,-1
8223001111,2016-03-14,37,114
8045480920,2016-03-01,20,112
7755123340,2016-03-30,38,107
7472397581,2016-03-28,21,109
8272007216,2016-03-12,21,40
8043128868,2016-03-22,38,109
8044299750,2016-03-07,37,111
7466783077,2016-03-07,21,104
5090741396,2016-03-08,7,-1
8020793823,2016-03-23,40,75
8041317327,2016-03-29,40,34
8246503900,2016-03-02,50,6
1399890487,2016-03-28,67,50
4005641106,2016-03-21,5,-1
8176506618,2016-03-14,38,66
7326287673,2016-03-30,14,43
4617000458,2016-03-07,36,-1
1400099705,2016-03-05,46,49
8283000111,2016-03-15,51,49
4617521136,2016-03-17,36,-1
4005608942,2016-03-10,5,-1
7487448423,2016-03-12,71,50
5090784693,2016-03-11,7,-1
8270012865,2016-03-22,71,70
8026898242,2016-03-02,38,105
8188527543,2016-03-05,46,63
7074532137,2016-03-21,19,106
7496645072,2016-03-05,16,19
7247936058,2016-03-22,37,69
4617165381,2016-03-08,36,-1
7027937335,2016-03-05,37,112
7491119440,2016-03-16,21,109
7901197950,2016-03-10,47,13
8041033969,2016-03-24,85,10
8021870886,2016-03-03,42,1
7659079487,2016-03-01,19,33
8045396490,2016-03-06,71,105
4617549687,2016-03-18,36,-1
1403757148,2016-03-16,20,115
4005675580,2016-03-30,5,-1
5090887639,2016-03-20,7,-1
7922292855,2016-03-17,14,115
8039324415,2016-03-28,14,10
7027557370,2016-03-02,21,112
8269006210,2016-03-09,21,68
7012333571,2016-03-23,20,19
7652355941,2016-03-21,40,70
1408446996,2016-03-01,45,24
1407183898,2016-03-08,21,66
8041775081,2016-03-03,14,19
8226510673,2016-03-21,19,103
4617006874,2016-03-07,36,-1
7703947763,2016-03-12,53,61
7231186968,2016-03-01,38,68
7492768710,2016-03-21,37,109
8177536345,2016-03-29,80,62
7466783259,2016-03-08,14,104
1407883082,2016-03-04,14,30
7025477760,2016-03-25,38,44
4005633717,2016-03-16,5,-1
8079012039,2016-03-08,16,33
7493841883,2016-03-18,38,13
8190010300,2016-03-31,37,114
8088509488,2016-03-10,37,9
4617693180,2016-03-22,36,-1
5090892969,2016-03-20,7,-1
8035545905,2016-03-09,20,94
8035991220,2016-03-20,14,83
5090808478,2016-03-13,7,-1
1406746472,2016-03-07,14,67
7009897530,2016-03-11,71,23
4617287711,2016-03-11,36,-1
8274001205,2016-03-01,20,77
7344684937,2016-03-23,37,66
7491428277,2016-03-17,21,68
4616980809,2016-03-07,36,-1
7494616901,2016-03-02,14,66
7658682100,2016-03-23,38,6
8048330568,2016-03-03,16,5
7773159762,2016-03-29,46,52
7606488848,2016-03-11,19,50
4617441426,2016-03-16,36,-1
8047994621,2016-03-29,14,26
1406550723,2016-03-03,21,42
4005658039,2016-03-24,5,-1
7985494534,2016-03-12,14,18
7497886400,2016-03-23,21,103
8221511341,2016-03-28,37,114
1406191371,2016-03-08,38,14
8170513777,2016-03-16,21,68
7743999350,2016-03-07,16,1
8211504820,2016-03-24,72,110
7019585814,2016-03-28,19,41
1403191979,2016-03-04,46,34
8180006633,2016-03-31,38,62
4617520570,2016-03-17,36,-1
7913326074,2016-03-19,31,18
4617899042,2016-03-28,36,-1
1406890340,2016-03-08,98,66
8049092276,2016-03-26,70,88
7231187973,2016-03-08,70,66
4617642249,2016-03-21,36,-1
8256015317,2016-03-21,40,104
8002399160,2016-03-05,14,6
8232022917,2016-03-31,19,112
4617208276,2016-03-10,36,-1
8042840070,2016-03-21,39,114
7743999385,2016-03-07,16,1
1407952134,2016-03-04,46,109
8256018215,2016-03-31,20,107
7497918163,2016-03-01,37,115
4617022960,2016-03-07,36,-1
8036890719,2016-03-12,37,66
1407191408,2016-03-30,21,78
8047934260,2016-03-30,42,13
7498296380,2016-03-22,21,68
8049341148,2016-03-04,40,14
8133503553,2016-03-18,21,46
8042184414,2016-03-25,37,28
4617111748,2016-03-09,36,-1
1405677727,2016-03-03,78,109
5090958129,2016-03-26,7,-1
8043407927,2016-03-18,38,109
7703948123,2016-03-13,20,70
8020399689,2016-03-03,21,43
1405385297,2016-03-26,21,71
4617608620,2016-03-18,36,-1
8148009673,2016-03-15,20,94
1404323508,2016-03-29,46,114
7716747071,2016-03-28,14,19
7989146071,2016-03-20,20,19
8037393422,2016-03-02,21,70
7053502466,2016-03-29,69,14
8030891623,2016-03-30,38,24
7664570451,2016-03-11,46,20
8048330430,2016-03-03,38,5
5090955529,2016-03-26,7,-1
8043381768,2016-03-11,20,114
7030666926,2016-03-28,38,77
8051524706,2016-03-15,71,30
7497747708,2016-03-02,71,43
8244514760,2016-03-02,21,102
8238519615,2016-03-26,38,106
7755806789,2016-03-22,70,112
8094011695,2016-03-22,37,7
7567818152,2016-03-07,16,18
7578365782,2016-03-02,21,109
7577571015,2016-03-02,38,49
1405892559,2016-03-22,14,106
8287000944,2016-03-18,71,50
1407769054,2016-03-10,98,106
4617388400,2016-03-15,36,-1
8063520555,2016-03-27,40,24
8039324270,2016-03-26,31,10
8041778872,2016-03-25,46,19
1407328013,2016-03-10,21,61
7053063598,2016-03-10,13,18
1406035403,2016-03-11,21,52
7060654355,2016-03-09,84,17
7221533398,2016-03-02,21,72
4617963923,2016-03-29,36,-1
7121165430,2016-03-04,51,111
1408128238,2016-03-29,74,52
4617569443,2016-03-18,36,-1
1404911376,2016-03-12,19,50
7108795784,2016-03-22,70,68
8267011584,2016-03-20,14,34
7497919416,2016-03-09,60,109
4618081107,2016-03-31,36,-1
7577085406,2016-03-17,48,26
1387928820,2016-03-21,46,10
8063517647,2016-03-15,21,24
8169514551,2016-03-04,38,61
7326286632,2016-03-22,70,41
8038270680,2016-03-25,37,7
7040668555,2016-03-04,38,66
4617602112,2016-03-18,36,-1
7071344413,2016-03-24,71,108
7491829028,2016-03-02,37,70
8189006022,2016-03-19,14,67
8031939550,2016-03-01,71,19
7035430477,2016-03-29,70,49
8020788086,2016-03-07,20,83
7776623210,2016-03-12,37,46
4005665007,2016-03-25,5,-1
7637919390,2016-03-26,19,50
8042540541,2016-03-22,37,34
8049548685,2016-03-25,71,68
8047337567,2016-03-04,38,34
5090729475,2016-03-07,7,-1
7496355537,2016-03-17,37,24
8268011981,2016-03-18,19,70
8032948740,2016-03-09,17,1
7075172888,2016-03-01,69,5
7031083874,2016-03-21,40,90
7060652784,2016-03-01,31,17
7761544815,2016-03-13,14,103
7799054979,2016-03-03,38,70
7764783560,2016-03-25,70,107
7023809788,2016-03-02,38,46
7023813020,2016-03-24,19,46
8272011207,2016-03-21,39,46
7380771826,2016-03-31,50,40
4616830277,2016-03-03,36,-1
8043126574,2016-03-09,37,114
8051004954,2016-03-16,40,20
8197520495,2016-03-25,38,115
7983186873,2016-03-01,14,19
8044636638,2016-03-25,38,114
8045043428,2016-03-24,38,107
7499729825,2016-03-06,40,45
8119024308,2016-03-16,69,13
7135590132,2016-03-14,31,13
1407385290,2016-03-10,46,94
7008711256,2016-03-25,38,110
5090879590,2016-03-19,7,-1
7499175145,2016-03-23,13,14
8034043138,2016-03-15,71,9
8021818189,2016-03-22,21,83
7021072340,2016-03-25,20,94
8020167109,2016-03-01,21,43
4616764384,2016-03-02,36,-1
1409201030,2016-03-04,40,70
7060239418,2016-03-16,37,13
1406858225,2016-03-26,14,60
7331082851,2016-03-19,21,115
4617843530,2016-03-24,36,-1
7725857965,2016-03-30,21,84
8155015361,2016-03-12,37,84
1409244866,2016-03-24,98,67
5090935816,2016-03-24,7,-1
8280000770,2016-03-14,38,107
7073857961,2016-03-02,40,19
8020883769,2016-03-12,51,94
8023186360,2016-03-19,38,70
8269009441,2016-03-20,46,62
5090994286,2016-03-28,7,-1
7402721772,2016-03-21,14,33
4616892799,2016-03-04,36,-1
8187516331,2016-03-15,21,61
5090881029,2016-03-19,7,-1
4617008469,2016-03-07,36,-1
8128011303,2016-03-05,38,50
7902960408,2016-03-01,14,20
8048994197,2016-03-10,38,17
5090686713,2016-03-03,7,-1
8215503494,2016-03-29,21,115
1388199040,2016-03-23,40,66
7637592145,2016-03-15,31,115
8044239212,2016-03-02,38,109
8081022934,2016-03-19,14,13
1407418221,2016-03-11,16,78
7493872247,2016-03-12,14,14
7247930858,2016-03-05,38,61
4005666760,2016-03-28,5,-1
7691061274,2016-03-24,37,70
8152518300,2016-03-22,71,79
4617282476,2016-03-11,36,-1
1405342699,2016-03-08,21,84
7936741434,2016-03-28,14,6
8082003431,2016-03-22,21,23
7972745080,2016-03-09,46,20
8029369682,2016-03-02,46,18
5090784802,2016-03-11,7,-1
8049340442,2016-03-02,31,14
7384305305,2016-03-23,74,49
7624577999,2016-03-29,37,61
8029294700,2016-03-05,84,14
7623768013,2016-03-15,37,19
8020993710,2016-03-23,47,17
8049343390,2016-03-12,14,18
7638388380,2016-03-01,37,104
8099512169,2016-03-04,71,18
4616961621,2016-03-07,36,-1
5090923929,2016-03-23,7,-1
7045138787,2016-03-18,69,9
4616752515,2016-03-01,36,-1
7314724519,2016-03-31,40,19
8277003547,2016-03-19,38,1
7989149771,2016-03-30,37,19
1404050097,2016-03-03,40,73
8027024298,2016-03-31,40,106
7779586406,2016-03-10,89,14
7441895133,2016-03-04,20,102
7664263190,2016-03-24,37,19
8129500395,2016-03-05,38,52
4617579862,2016-03-18,36,-1
1406127553,2016-03-11,78,44
5090695842,2016-03-04,7,-1
7805179270,2016-03-25,17,19
8080520586,2016-03-11,69,18
8040239916,2016-03-17,37,23
8062004855,2016-03-18,14,7
7557586384,2016-03-26,17,84
7333126493,2016-03-17,69,18
8039587621,2016-03-30,14,18
1387928685,2016-03-02,46,10
4618105872,2016-03-31,36,-1
7168355545,2016-03-04,38,121
8188527117,2016-03-03,21,61
1400342892,2016-03-23,46,84
5090765583,2016-03-10,7,-1
8106501735,2016-03-02,31,13
8034220802,2016-03-26,38,46
8070516562,2016-03-21,37,19
7936740259,2016-03-21,20,7
7121168893,2016-03-22,20,114
4617424763,2016-03-15,36,-1
7493875250,2016-03-27,19,14
1398901969,2016-03-10,42,14
7307999468,2016-03-22,14,103
7764781496,2016-03-12,14,103
7280793873,2016-03-04,38,94
7773467936,2016-03-07,19,48
1409235671,2016-03-16,46,61
8128013208,2016-03-12,71,44
7948759402,2016-03-26,82,5
7973993769,2016-03-24,24,28
4617450592,2016-03-16,36,-1
7491549561,2016-03-01,21,81
1407882510,2016-03-03,46,30
7697431350,2016-03-31,31,13
7048651120,2016-03-27,14,9
8164026104,2016-03-16,21,66
7084784445,2016-03-28,74,105
7036576170,2016-03-02,51,105
8286501251,2016-03-22,69,14
8045294851,2016-03-31,21,107
7494562953,2016-03-12,31,14
8283000305,2016-03-15,21,49
8026575787,2016-03-10,19,104
8044243872,2016-03-24,20,110
7756244059,2016-03-06,70,113
7497132090,2016-03-01,21,62
7777877744,2016-03-30,14,28
