1378308748,2016-03-01,31,19,19,447895,977,X
1378308761,2016-03-05,38,19,19,447895,977,X
1378308797,2016-03-08,38,19,19,447895,977,R
1379015650,2016-03-19,70,47,47,939407,47,P
1379056380,2016-03-07,40,44,44,940229,44,P
1379071069,2016-03-06,19,41,41,949617,41,P
1379472209,2016-03-13,40,43,43,951820,43,P
1398889507,2016-03-15,14,108,108,357102,109,P
1398889520,2016-03-15,14,108,108,357102,109,P
1398889544,2016-03-15,19,108,108,357102,109,P
1398889556,2016-03-15,14,108,108,357102,0,P
1398889568,2016-03-15,50,108,108,357102,109,P
1398889581,2016-03-16,19,108,108,357102,109,P
1398889600,2016-03-16,14,108,108,357102,109,P
1398889647,2016-03-16,20,108,108,357102,109,P
1398889659,2016-03-16,20,108,108,357102,109,P
1398889684,2016-03-16,14,108,108,357102,109,P
1398889702,2016-03-17,14,108,108,357102,109,P
1398889726,2016-03-17,14,108,108,357102,109,P
1398889738,2016-03-17,14,108,108,357102,109,P
1398889751,2016-03-18,14,108,108,357102,109,P
1398889763,2016-03-18,19,108,108,357102,109,P
1398889805,2016-03-18,14,108,108,357102,109,P
1398889854,2016-03-21,14,108,108,357102,109,P
1398889878,2016-03-21,14,108,108,357102,109,P
1398889910,2016-03-02,38,108,108,346045,109,P
1398889957,2016-03-02,40,108,108,346045,109,P
1398890133,2016-03-07,21,19,19,346045,109,P
1398890169,2016-03-07,71,19,19,346045,109,P
1398890200,2016-03-03,14,108,108,346045,109,P
1398890236,2016-03-03,14,108,108,346045,109,P
1398890261,2016-03-03,14,108,108,346045,109,P
1398890273,2016-03-03,14,108,108,346045,109,P
1398890285,2016-03-03,14,108,108,346045,109,P
1398890297,2016-03-03,14,108,108,346045,109,P
1398890315,2016-03-08,16,19,19,346045,109,P
1398890327,2016-03-08,71,19,19,346045,109,P
1398890431,2016-03-08,45,19,19,346045,109,P
1398890443,2016-03-08,38,19,19,346045,109,P
1398890455,2016-03-08,45,19,19,346045,109,P
1398890480,2016-03-14,45,19,19,346045,109,P
1398890492,2016-03-14,84,19,19,346045,109,P
1398890509,2016-03-14,14,19,19,346045,109,P
1398890534,2016-03-14,16,19,19,346045,109,P
1398890601,2016-03-14,14,19,19,346045,109,P
1398890649,2016-03-15,16,19,19,346045,109,P
1398890820,2016-03-15,21,19,19,346045,109,P
1398890844,2016-03-17,14,19,19,346045,109,P
1398890972,2016-03-18,38,19,19,346045,109,P
1398891903,2016-03-11,46,19,19,352017,109,P
1398891952,2016-03-15,14,108,108,352017,109,P
1398892087,2016-03-16,40,108,108,330132,109,P
1398892099,2016-03-16,40,108,108,330322,109,P
1398892154,2016-03-17,40,108,108,330132,109,P
1398892166,2016-03-17,40,108,108,330132,109,P
1398892178,2016-03-17,50,108,108,330132,109,P
1398892208,2016-03-21,46,108,108,330132,109,P
1398909038,2016-03-13,71,20,20,948889,420,P
1398909294,2016-03-06,46,24,24,937210,420,P
1399046986,2016-03-03,21,71,71,583260,0,S
1399046998,2016-03-03,21,71,71,583260,0,S
1399047103,2016-03-03,21,71,71,583260,0,S
1399047115,2016-03-03,21,71,71,583260,0,S
1399065660,2016-03-08,21,94,94,584118,0,S
1399065683,2016-03-08,21,94,94,584118,0,S
1399065695,2016-03-08,21,94,94,584118,0,S
1399065701,2016-03-08,21,94,94,584118,0,S
1399065713,2016-03-08,21,94,94,584118,0,S
1399065749,2016-03-08,21,94,94,584118,0,S
1399066160,2016-03-11,21,94,94,584118,0,S
1399073515,2016-03-08,21,32,32,668608,0,S
1399073722,2016-03-14,21,1,1,594530,0,S
1399073758,2016-03-14,21,1,1,594530,0,S
1399073771,2016-03-14,21,1,1,594530,0,S
1399073849,2016-03-01,20,1,1,539572,0,S
1399073862,2016-03-15,20,1,1,539572,0,S
1399073886,2016-03-15,20,1,1,539572,0,S
1399078847,2016-03-14,21,6,6,530844,0,S
1399078859,2016-03-14,21,6,6,530844,0,S
1399078860,2016-03-17,21,6,6,530844,0,S
1399091359,2016-03-01,21,24,24,685665,0,S
1399091360,2016-03-01,21,24,24,985665,0,S
1399092571,2016-03-05,21,32,32,697881,0,S
1399092790,2016-03-01,21,13,13,687741,0,S
1399092807,2016-03-03,21,32,32,687741,0,S
1399092820,2016-03-03,21,32,32,687741,0,S
1399092844,2016-03-07,21,13,13,538182,0,S
1399092868,2016-03-08,21,13,13,538182,0,S
1399092911,2016-03-11,21,13,13,538182,0,S
1399092923,2016-03-11,21,13,13,538182,0,S
1399092972,2016-03-17,21,13,13,538182,0,S
1399093046,2016-03-18,21,13,13,687741,0,S
1399093060,2016-03-18,21,13,13,687741,0,S
1399093095,2016-03-19,21,13,13,687741,0,S
1399093113,2016-03-19,21,13,13,687741,0,S
1399093125,2016-03-19,21,13,13,687741,0,S
1399093137,2016-03-21,21,26,26,687241,0,S
1399093149,2016-03-21,21,26,26,687741,0,S
1399093150,2016-03-21,21,26,26,687741,0,S
1379498946,2016-03-02,46,41,41,955074,163,P
1379627643,2016-03-08,98,108,108,938291,108,P
1379627667,2016-03-11,19,108,108,938291,108,P
1380762200,2016-03-06,46,45,45,948492,45,P
1380831829,2016-03-18,74,47,47,956033,47,P
1380887240,2016-03-15,40,46,46,941693,46,P
1380896757,2016-03-15,40,46,46,941653,46,P
